"STATION","NAME","DATE","AWND","PRCP","SNOW","TMAX","TMIN","WSFG"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-11",,"0.00","0.0","49","38","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-12",,"0.00","0.0","63","40","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-13",,"0.00","0.0","65","45","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-14",,"0.00","0.0","68","36","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-15",,"0.00","0.0","72","37","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-16",,"0.00","0.0","80","53","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-17",,"0.00","0.0","65","40","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-18",,"0.00","0.0","81","34","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-19",,"0.00","0.0","72","40","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-20",,"0.00","0.0","55","37","40.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-21",,"0.00","0.0","48","32","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-22",,"0.00","0.0","62","22","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-23",,"0.00","0.0","63","41","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-24",,"0.00","0.0","75","46","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-25",,"0.00","0.0","48","29","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-26",,"0.00","0.0","53","21","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-27",,"0.00","0.0","45","26","12.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-28",,"0.02","0.0","46","40","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-29",,"0.23","0.0","48","40","11.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-30",,"0.00","0.0","45","41","13.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1977-12-31",,"0.00","0.0","59","40","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-01",,"0.00","0.0","48","26","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-02",,"0.00","0.0","41","25","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-03",,"0.00","0.0","46","22","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-04",,"0.00","0.0","56","32","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-05",,"0.00","0.0","72","47","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-06",,"0.00","0.0","77","36","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-07",,"0.00","0.0","71","45","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-08",,"0.00","0.0","46","24","43.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-09",,"0.00","0.0","35","15","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-10",,"0.00","0.0","32","14","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-11",,"0.52","0.6","32","28","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-12",,"0.00","0.0","33","30","12.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-13",,"0.00","0.0","49","27","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-14",,"0.00","0.0","37","23","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-15",,"0.00","0.0","47","27","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-16",,"0.17","0.0","58","22","40.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-17",,"0.00","0.0","32","15","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-18",,"0.20","2.0","31","23","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-19",,"0.00","0.0","26","19","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-20",,"0.00","0.0","29","14","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-21",,"0.15","1.5","28","13","10.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-22",,"0.00","0.0","29","14","12.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-23",,"0.00","0.0","35","27","13.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-24",,"0.01","0.0","41","33","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-25",,"0.05","0.0","48","28","34.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-26",,"0.00","0.0","41","24","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-27",,"0.00","0.0","36","22","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-28",,"0.00","0.0","45","23","10.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-29",,"0.00","0.0","39","23","13.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-30",,"0.00","0.0","37","32","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-01-31",,"0.31","0.0","35","31","12.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-01",,"0.02","0.0","38","32","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-02",,"0.00","0.0","35","31","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-03",,"0.00","0.0","45","30","12.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-04",,"0.00","0.0","39","29","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-05",,"0.00","0.0","48","31","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-06",,"0.00","0.0","45","24","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-07",,"0.39","3.7","33","24","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-08",,"0.21","0.4","29","23","12.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-09",,"0.13","0.4","31","27","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-10",,"0.00","0.0","32","23","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-11",,"0.01","0.0","41","29","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-12",,"1.67","0.0","53","38","36.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-13",,"0.00","0.0","43","30","34.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-14",,"0.00","0.0","40","26","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-15",,"0.15","1.5","36","30","12.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-16",,"0.00","0.0","40","33","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-17",,"0.75","7.5","36","23","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-18",,"0.00","0.0","30","11","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-19",,"0.00","0.0","39","9","12.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-20",,"0.00","0.0","45","29","40.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-21",,"0.00","0.0","39","22","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-22",,"0.00","0.0","66","26","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-23",,"0.00","0.0","60","35","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-24",,"0.00","0.0","74","36","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-25",,"0.00","0.0","55","41","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-26",,"0.00","0.0","58","32","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-27",,"0.00","0.0","50","45","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-02-28",,"0.00","0.0","63","42","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-01",,"0.03","0.0","48","37","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-02",,"0.01","0.0","73","39","36.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-03",,"0.00","0.0","39","28","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-04",,"0.00","0.0","40","21","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-05",,"0.00","0.0","60","25","35.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-06",,"0.05","0.0","63","47","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-07",,"0.87","0.0","57","37","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-08",,"0.00","0.0","42","35","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-09",,"0.00","0.0","57","35","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-10",,"0.00","0.0","70","36","34.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-11",,"0.00","0.0","59","41","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-12",,"0.00","0.0","60","35","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-13",,"0.00","0.0","77","50","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-14",,"0.00","0.0","69","43","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-15",,"0.00","0.0","66","42","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-16",,"0.00","0.0","64","37","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-17",,"0.00","0.0","77","39","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-18",,"0.00","0.0","83","40","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-19",,"0.00","0.0","80","52","36.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-20",,"0.01","0.0","80","60","39.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-21",,"0.00","0.0","80","55","25.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-22",,"0.00","0.0","84","53","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-23",,"1.69","0.0","76","49","34.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-24",,"0.00","0.0","50","44","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-25",,"0.00","0.0","55","39","25.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-26",,"0.00","0.0","63","40","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-27",,"0.00","0.0","72","38","13.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-28",,"0.00","0.0","79","46","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-29",,"0.00","0.0","70","53","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-30",,"0.00","0.0","80","51","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-03-31",,"0.00","0.0","83","50","36.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-01",,"0.00","0.0","85","59","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-02",,"0.00","0.0","84","59","40.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-03",,"0.00","0.0","79","62","39.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-04",,"0.00","0.0","92","67","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-05",,"0.28","0.0","75","64","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-06",,"0.00","0.0","87","59","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-07",,"0.00","0.0","87","64","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-08",,"0.00","0.0","79","64","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-09",,"0.28","0.0","76","63","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-10",,"0.71","0.0","66","50","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-11",,"0.00","0.0","69","45","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-12",,"0.00","0.0","75","49","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-13",,"0.00","0.0","81","47","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-14",,"0.00","0.0","83","53","34.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-15",,"0.00","0.0","82","54","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-16",,"0.00","0.0","84","59","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-17",,"0.00","0.0","86","62","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-18",,"0.00","0.0","79","48","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-19",,"0.00","0.0","71","47","41.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-20",,"0.00","0.0","67","41","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-21",,"0.00","0.0","75","43","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-22",,"0.07","0.0","81","53","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-23",,"0.00","0.0","80","51","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-24",,"0.00","0.0","85","59","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-25",,"0.00","0.0","72","51","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-26",,"0.00","0.0","73","44","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-27",,"0.00","0.0","79","46","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-28",,"0.00","0.0","80","54","43.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-29",,"0.00","0.0","86","63","35.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-04-30",,"0.00","0.0","85","65","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-01",,"0.08","0.0","85","60","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-02",,"1.80","0.0","64","44","44.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-03",,"0.00","0.0","49","44","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-04",,"0.00","0.0","65","41","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-05",,"0.39","0.0","79","51","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-06",,"0.00","0.0","76","65","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-07",,"0.00","0.0","86","63","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-08",,"0.00","0.0","87","60","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-09",,"0.00","0.0","81","54","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-10",,"0.03","0.0","86","57","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-11",,"0.06","0.0","82","65","54.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-12",,"0.00","0.0","98","62","44.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-13",,"0.00","0.0","82","58","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-14",,"0.00","0.0","90","50","25.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-15",,"0.00","0.0","94","59","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-16",,"0.00","0.0","82","70","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-17",,"0.00","0.0","85","67","28.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-18",,"0.00","0.0","92","72","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-19",,"0.00","0.0","93","70","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-20",,"1.44","0.0","89","67","44.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-21",,"0.67","0.0","80","66","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-22",,"0.00","0.0","85","69","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-23",,"0.00","0.0","86","70","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-24",,"0.00","0.0","88","68","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-25",,"0.00","0.0","90","71","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-26",,"0.00","0.0","91","71","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-27",,"0.00","0.0","91","70","35.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-28",,"3.54","0.0","83","64","51.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-29",,"0.00","0.0","87","66","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-30",,"0.00","0.0","89","66","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-05-31",,"0.00","0.0","90","69","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-01",,"0.02","0.0","83","67","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-02",,"0.00","0.0","83","65","13.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-03",,"0.00","0.0","89","69","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-04",,"0.00","0.0","90","67","12.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-05",,"0.00","0.0","91","69","33.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-06",,"0.48","0.0","85","64","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-07",,"0.27","0.0","90","68","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-08",,"0.00","0.0","87","64","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-09",,"0.00","0.0","87","59","12.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-10",,"0.00","0.0","92","60","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-11",,"0.00","0.0","95","71","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-12",,"0.00","0.0","97","75","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-13",,"0.00","0.0","89","71","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-14",,"0.00","0.0","94","69","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-15",,"0.00","0.0","96","72","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-16",,"0.00","0.0","95","74","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-17",,"0.00","0.0","96","75","27.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-18",,"0.00","0.0","95","74","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-19",,"0.00","0.0","96","72","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-20",,"0.00","0.0","96","75","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-21",,"0.00","0.0","96","74","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-22",,"0.00","0.0","97","71","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-23",,"0.00","0.0","97","76","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-24",,"0.00","0.0","100","76","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-25",,"0.00","0.0","100","77","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-26",,"0.00","0.0","99","75","25.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-27",,"0.00","0.0","97","75","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-28",,"0.00","0.0","97","74","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-29",,"0.00","0.0","98","77","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-06-30",,"0.00","0.0","98","75","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-01",,"0.00","0.0","99","75","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-02",,"0.00","0.0","101","77","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-03",,"0.00","0.0","102","78","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-04",,"0.00","0.0","101","78","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-05",,"0.00","0.0","100","78","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-06",,"0.00","0.0","101","78","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-07",,"0.00","0.0","100","77","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-08",,"0.00","0.0","102","77","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-09",,"0.00","0.0","104","75","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-10",,"0.00","0.0","102","79","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-11",,"0.00","0.0","101","78","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-12",,"0.00","0.0","100","78","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-13",,"0.00","0.0","102","79","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-14",,"0.00","0.0","102","79","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-15",,"0.00","0.0","107","77","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-16",,"0.00","0.0","102","77","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-17",,"0.00","0.0","102","78","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-18",,"0.00","0.0","102","80","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-19",,"0.00","0.0","101","76","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-20",,"0.00","0.0","99","77","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-21",,"0.00","0.0","98","79","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-22",,"0.00","0.0","98","76","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-23",,"0.30","0.0","86","73","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-24",,"0.00","0.0","95","72","13.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-25",,"0.00","0.0","98","77","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-26",,"0.00","0.0","101","79","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-27",,"0.03","0.0","100","75","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-28",,"0.00","0.0","100","72","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-29",,"0.00","0.0","101","72","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-30",,"0.00","0.0","102","74","24.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-07-31",,"0.00","0.0","95","74","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-01",,"0.00","0.0","94","72","26.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-02",,"0.00","0.0","91","74","25.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-03",,"0.00","0.0","90","77","13.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-04",,"0.00","0.0","92","72","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-05",,"1.25","0.0","81","67","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-06",,"0.00","0.0","90","66","12.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-07",,"0.00","0.0","92","67","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-08",,"0.00","0.0","95","69","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-09",,"0.00","0.0","96","69","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-10",,"0.00","0.0","97","68","11.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-11",,"0.00","0.0","99","72","18.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-12",,"0.00","0.0","100","76","17.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-13",,"0.00","0.0","100","78","19.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-14",,"0.00","0.0","100","77","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-15",,"0.00","0.0","101","77","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-16",,"0.00","0.0","101","78","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-17",,"0.00","0.0","101","77","25.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-18",,"0.00","0.0","102","77","25.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-19",,"0.00","0.0","96","76","20.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","1978-08-20",,"0.00","0.0","102","72","15.0"
